"bus_rest.business_id" "bus_rest.stars" "bus_rest.longitude" "bus_rest.latitude" "bus_rest.state" "bus_rest.attributes.RestaurantsTakeOut" "bus_rest.attributes.RestaurantsReservations" "bus_rest.attributes.WiFi" "bus_rest.attributes.Caters"
"23436" "zFzuJf6G8l1YWjqcmu_PgA" 3.5 -115.2913032 36.1691108 "NV" TRUE TRUE "no" TRUE
"23439" "y6R_bSCYiotoUjvygVcFaQ" 4 -89.5066787302 42.9726372452 "WI" TRUE TRUE "free" TRUE
"23442" "5YxLz0ZVjlosKtEBFqzVvQ" 3.5 -80.5805972 35.4095655 "NC" TRUE FALSE "free" TRUE
"23443" "UV2Jt8slktGu14gLZeNCjA" 4 -115.147135066 36.1137228044 "NV" TRUE TRUE "no" TRUE
"23444" "GjX2WgchvvS-JAWBmzkLyQ" 3.5 -79.9824426 40.4518574 "PA" TRUE FALSE "no" FALSE
"23446" "AW66lAeZQW3ss38HjB9ZaA" 4 -111.8969834 33.6236678 "AZ" TRUE FALSE "free" TRUE
"23447" "-HO8ejDGgvj_Guw3R6lH1g" 3.5 -112.204681 33.4935729 "AZ" TRUE TRUE "free" TRUE
"23448" "s6nPCcy3KG7-paIJ33TioA" 3 -79.4148081 43.776734 "ON" TRUE FALSE "no" FALSE
"23449" "Ozy5LlmU0k-mVs7RXNisZQ" 2.5 -115.17154 36.0512 "NV" TRUE FALSE "no" FALSE
"23451" "e79I3sSDUCrsfpKPvwnAsg" 2.5 -80.7795737 35.0956421 "NC" TRUE TRUE "free" TRUE
"23452" "qQvHYQ1uocuEnFcUdhxV_g" 4.5 -79.9793686 40.4284658 "PA" TRUE FALSE "paid" TRUE
"23453" "OSxC4A2g8fVn2XCH18FmAg" 2.5 -115.117477 36.275258 "NV" TRUE FALSE "no" FALSE
"23454" "geQG2a9uO6Q9hXVx937Kbw" 3.5 -79.378509 43.6563929 "ON" TRUE FALSE "no" FALSE
"23455" "rjZ0L-P1SRLJfiK5epnjYg" 2 -115.1495796 36.2412893 "NV" TRUE FALSE "no" FALSE
"23456" "YbfLTLKM7EGKBGNKhL8azQ" 4 -73.573126 45.4969805 "QC" TRUE TRUE "free" FALSE
"23457" "QSS4Jry8zQv8yGfkUhsZLA" 4.5 -115.1903294 36.145727 "NV" TRUE FALSE "free" TRUE
"23458" "qbC4cfz-ShxEGpLS94Mk7Q" 2.5 -79.404263 43.6626184 "ON" TRUE TRUE "no" TRUE
"23460" "XRk3UWg18rpVviI0uFneZA" 3 -3.1850287328 55.9440608402 "EDH" FALSE TRUE "free" FALSE
"23462" "ews1zoLozRjcTIQNthvPZg" 1 -89.2315 43.1866 "WI" TRUE FALSE "free" TRUE
"23463" "u_MdwAj7eGenc0YhqQy6nA" 2.5 -88.242896 40.1105975 "IL" TRUE FALSE "free" TRUE
"23464" "zNIogTJeIB3O6aMcCmQDVA" 3.5 -111.8571446 33.3905538 "AZ" TRUE TRUE "no" TRUE
"23465" "X4umyF5BPas6qgMXm2XKmA" 4.5 -111.8393416 33.3885345 "AZ" TRUE TRUE "no" TRUE
"23466" "YJ6co6ywD4OeftiVIiJMKQ" 5 -81.014259 35.29668 "NC" TRUE FALSE "free" FALSE
"23468" "LDAOmVcTQH8-tRYO8oV0ZQ" 3.5 -79.771281 40.361029 "PA" TRUE FALSE "no" FALSE
"23469" "q7fAiwQVfCxLM3Uvk2oslg" 4 -79.6605241 43.5987507 "ON" TRUE FALSE "no" TRUE
"23472" "VhEWjWUrcHFFNAyZN-TzyQ" 4 -79.9226113 40.4351892 "PA" TRUE FALSE "no" TRUE
"23476" "HpRsWkYHu-pumsZ4O_Linw" 4 -112.063202 33.5380162 "AZ" TRUE FALSE "no" FALSE
"23480" "WXd7r6Yvjxhyo1L6R3lQMA" 3.5 -79.982864 40.4286664 "PA" TRUE FALSE "no" TRUE
"23481" "GDWZh4LMDiUXHcZV3XJRww" 3 -79.9775261 40.4283233 "PA" TRUE FALSE "no" FALSE
"23485" "-1xuC540Nycht_iWFeJ-dw" 4.5 -73.580749 45.51931 "QC" TRUE FALSE "no" FALSE
"23486" "WR7WKOIQup3L0XDhXxwZ7A" 3 -79.6777064 43.6257742 "ON" TRUE TRUE "no" TRUE
"23493" "YvCIHmADAMDP_JV7vSBAHQ" 4 -112.0806203 33.4799548 "AZ" TRUE FALSE "no" TRUE
"23494" "FVLveNsa_rpmJbv5k8onfw" 4 -79.4441503286 43.7090825634 "ON" TRUE TRUE "free" TRUE
"23495" "GGUJHepA-mRGU_5_OvSIaQ" 4 -79.7787752381 43.5835393799 "ON" TRUE FALSE "free" TRUE
"23496" "K7ESHh6Uh5NptgI5bfsShQ" 4.5 -115.193272457 36.145538192 "NV" TRUE FALSE "no" TRUE
"23497" "yNPh5SO-7wr8HPpVCDPbXQ" 4 -112.072831047 33.4473917315 "AZ" TRUE TRUE "free" FALSE
"23498" "nzaEIvPWOL9UQhpGWy2fqA" 3.5 -80.0335782 40.3957953 "PA" TRUE FALSE "no" FALSE
"23499" "Yiw2jUJzUdFmglHZgj4RaQ" 4 -115.299834609 36.1472362714 "NV" TRUE TRUE "no" FALSE
"23501" "lUIKCofKNVMluW0LAw1eEQ" 4 -79.3066474 43.7993396 "ON" TRUE FALSE "no" TRUE
"23503" "xW4dkUdC4bDDrTE8RA6W3Q" 3 -80.8382539 35.2168065 "NC" TRUE TRUE "no" FALSE
"23505" "hLDEtvhH3Z5H1J5-3UM5kg" 4.5 -79.4192029 43.6455612 "ON" FALSE TRUE "no" FALSE
"23508" "CpNMXASiwtJv5eCDf0n63g" 3 -88.245468 40.135881 "IL" TRUE TRUE "free" FALSE
"23509" "eVI5yxMGfcYht-J70FP4rA" 4 -79.2991562 43.6703357 "ON" TRUE FALSE "no" TRUE
"23510" "y8d90Pt16Nip-B5UXWBP-w" 4 -115.334386826 36.1567959455 "NV" TRUE FALSE "no" FALSE
"23511" "82fdk8YOZ67hl_t66BydzA" 4 -73.5766574 45.501105 "QC" TRUE TRUE "free" TRUE
"23517" "O7_rXHN_-cFp0TgiMaNulw" 4.5 -80.879669 35.446553 "NC" TRUE TRUE "no" TRUE
"23519" "vOY6w1Q45Iod8sy2c8zetg" 4 -81.495538 41.465699 "OH" TRUE TRUE "free" TRUE
"23520" "YKVYdzkdGNTHRJvWehY5Og" 2.5 -115.145248 36.08316 "NV" TRUE FALSE "free" FALSE
"23521" "_oKvRJPi7rQViDeCwXF8qw" 5 -112.163535 33.7018232808 "AZ" TRUE FALSE "no" TRUE
"23524" "nHT_lECT2AIndXf5h_cfpQ" 4 -115.10464 36.196201 "NV" TRUE FALSE "no" FALSE
"23528" "UROWdKGa1IQ19Jk4tExvVQ" 3.5 -89.5069122215 43.0612025898 "WI" TRUE FALSE "free" FALSE
"23531" "ck3rA4xSMx4T8QLCwZ9hwg" 4 -73.793910809 45.4833359329 "QC" TRUE TRUE "no" TRUE
"23532" "I-5qHCVwT7k_KH67-YOx3A" 3.5 -115.083185 36.022082 "NV" TRUE TRUE "no" TRUE
"23533" "lecnW8hMiH4kYJiF5ei_TA" 4.5 -79.6695385 43.4447988 "ON" TRUE TRUE "free" TRUE
"23534" "qaS11gk1kIlrzCX1LYiZsw" 4 -88.2519266565 40.1432102493 "IL" TRUE FALSE "free" TRUE
"23537" "3k9treY8PmsZ42bKmuICgA" 3.5 -79.3494929 43.7541711 "ON" TRUE TRUE "no" TRUE
"23538" "a5--WEPUdH7smreNuqj4aQ" 1.5 -111.7884327 33.3928364 "AZ" TRUE FALSE "no" FALSE
"23540" "gZCpY4tmSctmHkvPipp3wg" 4.5 -79.992839 40.4218885 "PA" TRUE FALSE "free" TRUE
"23543" "NwVj3tbEcR2F8fbrcOEV0Q" 3.5 -112.0687232 33.5095267 "AZ" TRUE TRUE "free" TRUE
"23545" "CboINhcX-R1PGNtESJwQPQ" 4 -79.250654 43.7918741 "ON" TRUE FALSE "no" TRUE
"23546" "UzKCJakGPZXyj9tzqPbcoA" 4.5 -81.9044296238 41.3835276003 "OH" TRUE TRUE "free" TRUE
"23547" "4qqkgaOXoIgniMqbEiqqKA" 2.5 -111.8412881 33.366493 "AZ" TRUE FALSE "no" FALSE
"23548" "Pt4rt1u_5KuS_NSMqerG_Q" 3.5 -89.4938472 43.0558078 "WI" TRUE FALSE "free" TRUE
"23549" "C7X8VCpbBwTP2lFR354EIA" 4.5 -115.140467 36.167937 "NV" TRUE FALSE "free" FALSE
"23550" "8QaSSzZfdZTCAUlZZ2TLCg" 4 -79.4236629 44.0592863 "ON" TRUE FALSE "free" FALSE
"23551" "hzZjYhV25DuehpK1-pak1g" 4.5 -115.1699073 36.1081488 "NV" TRUE TRUE "free" TRUE
"23552" "HwEDsb1xtRBTuFwATTRjpA" 3 -111.8984042 33.30525 "AZ" TRUE TRUE "no" TRUE
"23554" "zUE7mWTE5Ee8adPD1eWbUg" 3.5 -79.7560568 40.4341275 "PA" TRUE FALSE "no" FALSE
"23555" "5GCaHoHo547U7wkcoJDrmg" 4 -79.533611147 43.8374917803 "ON" TRUE TRUE "no" TRUE
"23556" "IJx1rrQPU5vNxCgV3f4MYA" 4.5 -111.925542 33.475411 "AZ" FALSE TRUE "free" TRUE
"23557" "dOEMnyvSk8njKJfqsDaqMA" 4.5 -82.1859168 41.4322995 "OH" TRUE TRUE "no" TRUE
"23558" "rp5RXEpoAj-k3c4_QP6LMQ" 3 -112.1257641 33.5734857 "AZ" TRUE FALSE "free" FALSE
"23559" "dC2yhxxVUSmjW1Db7IaKWQ" 3 -89.31379 43.084321 "WI" TRUE FALSE "free" FALSE
"23560" "CtgMikdX5pWr6o6_Ujydrg" 4.5 -79.6495929718 43.6052653635 "ON" TRUE FALSE "no" FALSE
"23562" "LV63vo4iBHIo7gjiz-Oqgg" 4 -112.0211988 33.450927 "AZ" TRUE FALSE "no" TRUE
"23563" "vjaHGc25CcyNPZTbjDa7Ww" 4 -112.0792846 33.4550356 "AZ" TRUE TRUE "free" FALSE
"23565" "6P-JmU0VW-qhYq7It1wowg" 3.5 -111.8743381 33.3361505 "AZ" TRUE FALSE "no" FALSE
"23569" "hGcu2YoHxNTHSMG07Kntzg" 3 -79.3870812 43.6651994 "ON" TRUE FALSE "no" FALSE
"23572" "njngMI0mhAGJ-kH0oo68Ow" 3.5 -88.230005 40.108116 "IL" TRUE FALSE "no" FALSE
"23573" "tm9sboCbXaanuCv3F7L0Kw" 4 -79.5278256 43.9282884 "ON" TRUE TRUE "free" TRUE
"23576" "5pxRAyPz1PrW2amW7yYaxA" 3 -115.298295356 36.1155493408 "NV" TRUE FALSE "free" TRUE
"23579" "WzkbnhI-fxdH_tMzT3evtA" 4 -115.2427054 36.1513108 "NV" TRUE FALSE "free" TRUE
"23580" "5SiHMFPhwuWZ4VaZB13Hzw" 3.5 -79.4009630755 43.6441190136 "ON" TRUE FALSE "free" FALSE
"23582" "gRPDzmMU_0pQo7LyxrZ2Lg" 3.5 -80.0025972039 40.2663797556 "PA" TRUE FALSE "free" TRUE
"23583" "84D3me3nDXXWDBzT0qcbbA" 3 -115.0758 36.0397 "NV" TRUE FALSE "free" TRUE
"23586" "MAugaG_RkNvT0ojmkTvexw" 4 -81.0588169 35.1159029 "SC" TRUE FALSE "free" FALSE
"23587" "w2tr0PA0b3tg8pId0kjM-A" 4 -79.921365 40.438345 "PA" TRUE FALSE "no" TRUE
"23588" "Uj77Cm-azkhW-F-vMIBbfg" 4.5 -89.4864793 43.1035495 "WI" TRUE FALSE "free" TRUE
"23594" "2Y-28XrkMeeA4FFvv_73tw" 4 -79.3839204 43.6633301 "ON" TRUE TRUE "no" TRUE
"23596" "vHlF8VSkELv6nKz5W4GDnw" 3.5 -80.893231 35.4795 "NC" TRUE TRUE "free" FALSE
"23597" "_33-XWJONocBnsQZX3JGFQ" 4 -111.82412 33.4343748 "AZ" TRUE FALSE "no" TRUE
"23598" "EzNdXFIaUqU1SC75dJJKRw" 3.5 -111.8795047 33.5813336 "AZ" TRUE TRUE "free" TRUE
"23604" "DkttCY9pgiJfpPt7MrB2KA" 3 -115.209489092 36.1426633941 "NV" TRUE TRUE "free" TRUE
"23606" "mfQfNIb3TYeBSxsN1WD8eA" 3 -115.24188 36.061723 "NV" TRUE FALSE "free" FALSE
"23609" "CXpxYHAvxdCKVZt8339-zA" 4 -81.4352662666 41.5222777822 "OH" TRUE FALSE "free" TRUE
"23612" "nxzqOt8sABsgf53c4CgMqg" 3.5 -115.222729651 36.0808197834 "NV" FALSE TRUE "no" FALSE
"23613" "R2fjCEHav7HqIhfBRDWQ9Q" 4 -111.8529473 33.7311991 "AZ" FALSE TRUE "free" FALSE
"23614" "dLAxjXghBijV6krvKt1RHQ" 4.5 -80.0293284 40.5091484 "PA" TRUE FALSE "no" TRUE
"23616" "YCEZLECK9IToE8Mysorbhw" 3.5 -115.3254095 36.1242687 "NV" TRUE FALSE "free" TRUE
"23617" "0qOI8lOZvvhrbtxqjaBQMg" 4 -111.8979282 33.5238776 "AZ" TRUE FALSE "no" FALSE
"23618" "44vEjV59_w0cm_Lhyif3bQ" 4 -111.906869039 33.3780868986 "AZ" TRUE FALSE "no" FALSE
"23619" "aic7eCND9zYr3O4qwV3-mw" 4 -79.4146251 43.6551707 "ON" TRUE FALSE "free" TRUE
"23621" "6R_g0Lrr-dOwSx5qxR2vHQ" 1 -112.341 33.4494 "AZ" TRUE FALSE "no" FALSE
"23622" "9UTpmQ4OhX5jNFUIu7dPPQ" 4 -79.618388 43.581978 "ON" TRUE FALSE "no" FALSE
"23623" "45zlHi1yyrjpQS_icSi60A" 2.5 -115.191654 36.197476 "NV" FALSE FALSE "free" FALSE
"23627" "1a9YViZDThy3VqBnGOatmQ" 3.5 -111.924767617 33.6371359527 "AZ" TRUE TRUE "no" TRUE
"23628" "dR3HS1tLVo53KO7F8BF6og" 3.5 -112.1350579 33.6120866 "AZ" TRUE TRUE "no" FALSE
"23629" "diosugZoYfZtzNhClRC6LA" 3 -79.387639 43.6713271 "ON" TRUE FALSE "no" TRUE
"23631" "z_GjAY3UfxHNa5SDafxyDw" 2.5 -89.3842695108 42.9257219192 "WI" TRUE TRUE "free" TRUE
"23632" "d3OGj5ZOE5BbgkkqOpnhHw" 2.5 -79.0552859 43.8537675 "ON" TRUE TRUE "no" FALSE
"23633" "8D0riP6OYLoQ_pPE7Q2MNQ" 3 -79.426972 43.827252 "ON" TRUE TRUE "free" TRUE
"23634" "-Ofk9ELkGJQasOApqJ9lCw" 4 -111.968944533 33.3173781543 "AZ" TRUE FALSE "free" TRUE
"23636" "hiceY83htPGn513-IcYWVA" 4 -81.815822 41.485585 "OH" TRUE FALSE "no" TRUE
"23639" "nwJtSIitg8wvlU9fKxLe6g" 3 -79.3800107 43.6536498 "ON" TRUE FALSE "no" TRUE
"23640" "ELOGqkFd6SCm-dSRca8Nsg" 3.5 -73.5726475 45.5090023 "QC" TRUE FALSE "free" TRUE
"23641" "SDaO5XUo3NIavCCnnl1lDA" 4 -115.2072854 36.1588115 "NV" TRUE FALSE "no" FALSE
"23642" "PlP0c_u3g-3LiWHpb2XnOQ" 4.5 -80.9339044464 35.0754755316 "SC" TRUE TRUE "free" FALSE
"23645" "LjL_9H26gOTmTiLqnHWPKg" 2.5 -79.0976787 43.8279946 "ON" TRUE TRUE "no" FALSE
"23646" "aY0Y058p2_iWxMAZron2mg" 4 -79.4342103 43.7397281 "ON" TRUE TRUE "no" TRUE
"23647" "5BFkc4QkZL3QCCL4nijleA" 4 -79.4467683228 43.7944270996 "ON" TRUE TRUE "no" FALSE
"23649" "DuzxF9yWIxYqt4jDKw_bbA" 3.5 -79.3486848 43.6783585 "ON" TRUE TRUE "no" FALSE
"23651" "TvhpG74DvdoF4MA0vLlOLw" 4 -89.3225822 43.0836891 "WI" TRUE FALSE "no" FALSE
"23652" "Ea3BblvC4zzagYI_1cNumA" 4 -115.232721072 36.1596340292 "NV" TRUE FALSE "no" TRUE
"23657" "c2EJuIDUGuyNUrRSqGEdtQ" 4 -80.7586366 35.1872431 "NC" TRUE TRUE "free" TRUE
"23658" "OgwN65jZebPRIPSmNpRP7A" 4 -89.5130043 43.0959304 "WI" TRUE TRUE "no" FALSE
"23659" "OIpS3O5ifR0wFu5PdvMM5w" 1 -81.2673511 41.7070833 "OH" TRUE FALSE "no" FALSE
"23660" "qELIf4gzE_vlteu7pO7TZg" 3 -80.004046381 40.4470921252 "PA" TRUE TRUE "free" TRUE
"23661" "fsqLNNiViaTPFk5ggOy-gQ" 3 -112.2644418 33.579921 "AZ" TRUE TRUE "no" TRUE
"23662" "Ho90V3P89bUtKpr93y-15g" 4 -115.2432648 36.0820518 "NV" TRUE FALSE "free" TRUE
"23663" "GkRF8rSvh9cOQuuPeDh9bg" 4 -115.264456426 36.1431984312 "NV" TRUE TRUE "no" FALSE
"23664" "lEgKurgXzZaMpExXtvBY7w" 4 -111.9933964 33.480752 "AZ" TRUE FALSE "free" TRUE
"23668" "6kq9oLduJAYkb2WjAb36KA" 4.5 -80.791980922 35.2559996507 "NC" TRUE FALSE "no" FALSE
"23669" "p-8AMN9Q0qwym-3Pdle20Q" 4 -111.9222481 33.5841397 "AZ" TRUE FALSE "no" TRUE
"23670" "e-gVqGEtnjEkunvQ5J3uyA" 4 -112.13280118 33.5109932042 "AZ" TRUE FALSE "no" TRUE
"23672" "BaMQOhwTsid9_D3MOxYduQ" 4 -73.579924 45.497444 "QC" TRUE FALSE "free" TRUE
"23673" "KfxPrJ5PzgFRm2XltnbBLQ" 3.5 -111.9277442 33.3486583 "AZ" TRUE TRUE "no" TRUE
"23674" "jSqfGuZXwcKBMWV71y11Tg" 3.5 -115.333588 36.156418 "NV" TRUE FALSE "free" FALSE
"23675" "QJMRAjCIuqrHGmeAZeYzOQ" 3 -111.853388 33.616114 "AZ" TRUE TRUE "free" TRUE
"23677" "Es0BG2vF5Jhk1SBbXvUF5Q" 4.5 -80.8417056128 35.3505441636 "NC" TRUE FALSE "free" FALSE
"23679" "RkqN70Pidy6_tAWMvodOLg" 3.5 -115.04855723 36.0228024608 "NV" TRUE TRUE "no" FALSE
"23680" "xLDU3RQ1Ni_wTioEib_VIQ" 3.5 -73.4437611 45.4375601 "QC" TRUE FALSE "no" FALSE
"23685" "c2uAqJ2REpLMCZO2jxdi9w" 3 -88.2586063 40.1374723 "IL" TRUE FALSE "no" FALSE
"23686" "N-Rspt46NjovHAsoA7uldA" 4 -111.9443946 33.6396688 "AZ" TRUE FALSE "no" TRUE
"23689" "0yRwx_s94WIC0mmc6qVUyQ" 3 -79.556527 43.769284 "ON" FALSE TRUE "free" TRUE
"23691" "O4YxrrQ8Rg1Kc4Mel3cAyg" 2.5 -111.9402301 33.4193041 "AZ" TRUE FALSE "no" TRUE
"23694" "xYonRlhqbwdHLhPs1PLdCg" 4 -115.2687306 36.142544 "NV" TRUE TRUE "no" TRUE
"23695" "-PGsEXB6DFTVKa1eDOlzWA" 3.5 -115.2782845 36.1426631 "NV" TRUE FALSE "free" FALSE
"23697" "60k9jrzsQ-uO8dlQuUIjQg" 2.5 -115.172557 36.1156338 "NV" TRUE FALSE "no" FALSE
"23700" "K1xl6XvZPCs8BgsbaVWQiA" 3.5 -111.677297011 33.4146257296 "AZ" TRUE FALSE "no" FALSE
"23702" "91d5efBuJtsZuUw_KAc6OA" 3 -79.4360234606 43.8608108877 "ON" TRUE TRUE "free" TRUE
"23704" "CdKkdrg0HtwfoHEZyeq1gQ" 3.5 -79.3654315 43.6576589 "ON" TRUE FALSE "no" FALSE
"23705" "WgC0oQOo6iD856tNBjAX4g" 4 -79.4462269 43.6967642 "ON" TRUE FALSE "no" FALSE
"23708" "U6-pS4idHuRXjr3wpxUmIQ" 4 9.2164623 48.8057446 "BW" FALSE TRUE "no" FALSE
"23710" "hc78bF7jF1BY42F5yQjDDQ" 4 -111.9742985 33.5837571 "AZ" TRUE FALSE "no" TRUE
"23714" "d1g99-npBycSRnz9ZiKhrQ" 3 -112.06625174 33.466801722 "AZ" TRUE FALSE "no" FALSE
"23717" "FsCujpVh9Za2Dl5MIYLCxA" 4.5 -111.926886571 33.4525298384 "AZ" TRUE TRUE "free" TRUE
"23718" "hxlfoblUAzNSOszKlyaV6g" 2.5 -88.278467 40.112702 "IL" TRUE FALSE "no" FALSE
"23719" "lqwx4u_BFK8bgd91O-L1hg" 3 -80.0218701 40.3324787 "PA" TRUE FALSE "no" FALSE
"23720" "6PPoODoXUyMULipVWnpJWw" 3.5 -81.5081544 41.1355225 "OH" TRUE FALSE "no" FALSE
"23722" "tmxFZfbJO0ZF7oYm2B3VMg" 2.5 -79.4143877 43.7755208 "ON" TRUE TRUE "free" FALSE
"23723" "CzwowIhuiBfW9O0MqUJhKA" 3.5 -79.602661 43.743394 "ON" TRUE TRUE "no" TRUE
"23725" "4cyhLsjKxhC0x5AjYjZBDw" 4 -112.2001531 33.5387548 "AZ" TRUE FALSE "no" TRUE
"23726" "JjjlhlQ2LEaQMuAug4fDIA" 3.5 -115.197796021 36.1275239729 "NV" TRUE FALSE "free" TRUE
"23728" "vOdiLz0dTiyHmkbv61HYGQ" 4.5 -80.7376363 35.2345297 "NC" TRUE FALSE "free" TRUE
"23732" "nD_SylumoZnWevDlWcyGcQ" 4 -89.3812356 43.074745 "WI" FALSE TRUE "no" TRUE
"23735" "LjOBNcNNpuewBqSPxYYTJQ" 3.5 -80.8506040011 35.0862817085 "NC" TRUE FALSE "free" TRUE
"23736" "XOXNnNjfDyxywTbG3DvKAQ" 4 -80.761671 35.211508 "NC" TRUE FALSE "no" FALSE
"23737" "syS4ouT2xHqZfLb0RjmbhA" 4 -73.7117132051 45.5134840896 "QC" TRUE TRUE "free" TRUE
"23739" "Gu5wXioZZkkc6xiGHh7xZQ" 2.5 -79.4901905 43.7604743 "ON" TRUE TRUE "no" TRUE
"23740" "EiEaPRsi2AW3j3xraIssrA" 4.5 -115.1391277 36.1682699 "NV" TRUE FALSE "free" TRUE
"23741" "oUk9yi2Pcu0isDYGgb7Hgg" 3 -80.172797 40.263547 "PA" TRUE FALSE "free" FALSE
"23742" "WUiDaFQRZ8wKYGLvmjFjAw" 3.5 -80.752672 35.306173 "NC" TRUE TRUE "no" TRUE
"23744" "3PhF188adiC8ZutKRP9gyQ" 3 -79.3833137275 43.8447840664 "ON" TRUE FALSE "free" FALSE
"23745" "Pnf2HbEcfZ4POhBUSUTq6Q" 3 -79.3961037 43.6487754 "ON" TRUE FALSE "no" FALSE
"23749" "hH8002bWtOFYtLgarFZBsg" 4.5 -112.116308406 33.5745287027 "AZ" TRUE FALSE "free" FALSE
"23751" "-PnZ5_XurjYgoqIKd3p1RA" 2.5 -81.727323 41.313283 "OH" TRUE TRUE "no" TRUE
"23753" "j00iBr6uYnwgFs_J5y9f0w" 3.5 -115.241566 36.064201 "NV" TRUE FALSE "no" TRUE
"23754" "DTz6gFeWmdvSEIFGjXpIgQ" 4 -115.2438663 36.0865493 "NV" TRUE TRUE "free" TRUE
"23759" "_ZKsdEkQ5K_CUSBtahjFAA" 2.5 -112.3415576 33.4598034 "AZ" TRUE TRUE "free" TRUE
"23762" "dbOyrP0eTEXyJTVieTrUZQ" 4.5 -115.037786248 36.0694179454 "NV" TRUE FALSE "no" FALSE
"23763" "hz8mFMIQxQNLKE5rYmg6zQ" 4 -80.0070119 40.5286741 "PA" TRUE FALSE "free" TRUE
"23765" "8IetU93EqoUGRVNOt0Q2iA" 3 -79.9957994 40.4437729 "PA" TRUE FALSE "no" TRUE
"23766" "kIrjc7PrdoSpEubQ_aszdw" 3.5 -79.30173 43.6700296 "ON" TRUE TRUE "no" FALSE
"23768" "EIeU3coTP9V2qcmHhr60Yw" 3.5 -115.2242872 36.0628539 "NV" TRUE FALSE "no" TRUE
"23769" "dI3oP0mHyiMbwpOJT8ZA7g" 4 -79.6514263 43.4900434 "ON" TRUE FALSE "no" TRUE
"23770" "j_eGMmT1JvMRh4DK4FrYOQ" 4 -79.5353047 43.8457486 "ON" TRUE FALSE "free" TRUE
"23771" "_BJ2lBc1TWwIfxNzXbaaBA" 3 -79.340498 43.6553283 "ON" TRUE TRUE "free" TRUE
"23773" "DQoxF7u3SelehcrkzLUR-A" 4.5 -73.6353923 45.5315699 "QC" TRUE FALSE "no" FALSE
"23775" "LvnOhs9Udhyp5adF7Cq98g" 4 -81.6889455074 41.4984502339 "OH" TRUE TRUE "free" TRUE
"23776" "3QcTqsdxQBlSndBdMJBRhQ" 3.5 -115.141276185 36.1719130639 "NV" TRUE TRUE "free" FALSE
"23777" "JZQoVjM5epUGLVR6cBXdzQ" 4 -111.822452545 33.3644955642 "AZ" TRUE FALSE "free" TRUE
"23779" "3uC7Lbc3RgUDTWQlBu4PqQ" 4 -115.1696112 36.1214517 "NV" TRUE FALSE "free" FALSE
"23780" "bw7LEtZ5ozq8qOBA6FowYA" 3.5 -115.2792238 36.1253118 "NV" TRUE TRUE "free" TRUE
"23784" "Zp2vJfHciG9IiXfmtH5Wdw" 4 -79.9532523 40.4400241 "PA" TRUE FALSE "free" TRUE
"23785" "DXP3MbE8srQITLlAuS45aQ" 4 -79.9562773 40.4402935 "PA" TRUE TRUE "no" TRUE
"23789" "bbdzEANvzR3EZwXykSHNKA" 2.5 -111.9288941 33.4142594 "AZ" TRUE FALSE "free" FALSE
"23791" "_TyYZvp3gLqPOT4xHkaGHQ" 3.5 -73.5738729 45.5146614 "QC" TRUE FALSE "no" FALSE
"23793" "4xnurYLQHpLgsVcWB2fEkA" 3 -81.8171009 41.4497744 "OH" TRUE TRUE "free" TRUE
"23794" "p4ipqQstmvGMQFPZnyYn4A" 4 -111.822446 33.34927 "AZ" TRUE FALSE "free" FALSE
"23795" "TZmMsbw5TbRqv8rmKj_aGg" 4.5 -80.8117345 35.2189418 "NC" TRUE FALSE "free" TRUE
"23797" "FjAfmg6QzXRGEFx8yJ8q7w" 3 -79.4293636 43.6497292 "ON" TRUE TRUE "no" FALSE
"23798" "_R1jBQQieKpNGMBqmrLRyA" 3.5 -80.0030461 40.441184 "PA" TRUE TRUE "no" FALSE
"23799" "lk02Yf1xJ-8Fg2b-2fTZow" 3 -80.1037700544 40.3697685144 "PA" TRUE FALSE "no" FALSE
"23802" "m3DVIvPsuLuA9OMSgWNLcQ" 4 -81.6917044 41.5000224 "OH" TRUE FALSE "free" TRUE
"23804" "-Vk9BMbpL2hcv4SZTuk4TA" 3.5 -111.9094698 33.6144195 "AZ" TRUE TRUE "no" TRUE
"23805" "vvUgEPZBRQLUt08FxawJnA" 4 -79.5280602 43.5955581 "ON" TRUE TRUE "free" TRUE
"23806" "aNYunG3j5zNJ4F0dQcZMyQ" 4 -112.011949 33.509787 "AZ" TRUE TRUE "free" TRUE
"23807" "7JS24_fBJgndWSjUfslS_g" 2.5 -79.4464544562 43.793062412 "ON" TRUE FALSE "no" TRUE
"23808" "UVRgPeUS5-pxGVK7OLl0Zw" 3.5 -79.3287741 43.6636872 "ON" TRUE TRUE "no" TRUE
"23809" "fP7IcL8MLacdVCTGwn8xZg" 4.5 -81.4446688255 41.3862957446 "OH" TRUE TRUE "no" TRUE
"23817" "Z_JkVkaUcN4ITVeuG-4Qtw" 3.5 -111.9258402 33.4916179 "AZ" TRUE TRUE "free" FALSE
"23818" "mqqpu_OBoaQmtA4wFfG-Yg" 3.5 -111.9287986 33.5023225 "AZ" TRUE TRUE "no" TRUE
"23819" "hYde-6nqWyffyshPC55KKQ" 4.5 -73.584071 45.518842 "QC" FALSE TRUE "free" FALSE
"23822" "bAPjkuNJ67j2F4C5HQQHhQ" 4 -79.3924355362 43.7917876685 "ON" TRUE TRUE "no" TRUE
"23823" "AES2bv2pf2jIL5c2qVQ33w" 2 -115.2712159 36.0196553 "NV" TRUE FALSE "no" TRUE
